# MT3f exact freeze inclusion manifest (TSV)
# schema_version=mt3f-inclusion-manifest-v1
# snapshot_branch=codex/recovered-demo-bundle
# snapshot_head=501d8a6d7d2db48397b355aab592d6ea359ae277
# snapshot_tracked_modified=4
# snapshot_untracked=328
# snapshot_staged=0
# candidate_count=332
# accepted_candidate_count=39
# excluded_candidate_count=293
# control_file=docs/evidence/MT3F_FREEZE_INCLUSION_MANIFEST.tsv
# approved_path_count_with_control_file=40
# control_file_digest=reported externally because a file cannot embed its own SHA-256
# reviewer_verdict=PASS WITH MECHANICAL CORRECTIONS
# packaging_classification=OUT-OF-SCOPE UNTRACKED WIP
# amendment_sha256=f53bcb7df3a3187b840687e03b0b4d071c21a2936bd72cf46d991a5107591021
scope	path	originating_micro_task	git_status	purpose	public_private_classification	decision	sha256	reason
candidate	web/.visual-review/desktop-overview.png	MT3e local visual review	untracked	Local reviewer screenshot	local_review_output	EXCLUDE	c86d4b4ce899ffa58ebe15422ade8ece185ef5cd31bd4d97c0d586d0fc4ecdba	Screenshots were not explicitly accepted and are not required for reproducibility
candidate	web/.visual-review/desktop-synthetic-flow.png	MT3e local visual review	untracked	Local reviewer screenshot	local_review_output	EXCLUDE	c1689d32099faa23bbbe42b327f622b458093f5a7ba0aad086d03580bbc241ee	Screenshots were not explicitly accepted and are not required for reproducibility
candidate	web/.visual-review/mobile-overview.png	MT3e local visual review	untracked	Local reviewer screenshot	local_review_output	EXCLUDE	5d2feb3377571549a8fb15ab28f1c0d460b6c8b447091784cd1a3f7d00903f68	Screenshots were not explicitly accepted and are not required for reproducibility
candidate	web/.visual-review/mobile-synthetic-flow.png	MT3e local visual review	untracked	Local reviewer screenshot	local_review_output	EXCLUDE	b4a8df6f57e58c228e0cfe426baa734e3a24dc41158d3f12f1169692bd6800f0	Screenshots were not explicitly accepted and are not required for reproducibility
candidate	web/__tests__/lane-a-capacity-workbench.test.tsx	MT3e-MT3f	untracked	Workbench evidence and accessibility tests	public_safe	INCLUDE	21f7009621717411d7a6428a02a6505750e75243d02275ce248d36c3912a092a	Required accepted MT1-MT3e/MT3f reproducibility or review evidence
candidate	web/app/page.tsx	MT3e	tracked_modified	Separate Lane A workbench mount	public_safe	INCLUDE	b13916c38ead9bf1d605d526e92aa4fc54148a8517fccf92bb3a9a47034362c0	Required accepted MT1-MT3e/MT3f reproducibility or review evidence
candidate	web/components/dashboard/LaneACapacityWorkbench.tsx	MT3e-MT3f	untracked	Accessible aggregate-only Lane A workbench	public_safe	INCLUDE	7624808f2c9f24e1486897ca2d1e0b7a0bc58ea934efb8933d8222c9344ae5ca	Required accepted MT1-MT3e/MT3f reproducibility or review evidence
candidate	web/data/laneACapacity.ts	MT3e	untracked	Reviewed aggregate capacity evidence	public_safe	INCLUDE	5a0906f6fb30eb01c17b33512d21e4a29935b33a53d27adaa463be0afc2076f7	Required accepted MT1-MT3e/MT3f reproducibility or review evidence
ignored_audit	.mypy_cache/3.12/scripts/lane_a_build_training_features.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	8b5f511d0a0239945020a7f2eeb8ed89e9ea23c66261fca86dd6379cb26a4d60	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_build_training_features.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	4bceb43cf99275200354837fbff026401acc61d217c010daad3f789e2883c4ad	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_freeze_partition.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	d1caef7f2457662aef3463512285831fa80708767101225b37176b32b156f034	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_freeze_partition.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	faed53e99cb1df21aea0bade05e5af21f305876a12a794dd053f20be6ccf7c24	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_materialise_role.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	0d2e0c828676409bd51e3a1baa162b8b75f29edd2700f829a91f683d191ab41d	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_materialise_role.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	b58ff3b50d04cef462656be14692777b234dd8059adb4dd916b26bfd803aa562	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_materialise_variant_superset.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	bf76eb088864d4322b9aa380c7d115abc321e8c72e34e6137774c83a20bec854	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_materialise_variant_superset.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	2b63310ee70c3927e8940b7cdbe48ac81e50e23fb439dca984689f4a9cb20503	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_profile_training.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	990d297d55459b1321dbbf4e6877521e4dc79bb2b3c6a6ed2f2ed44de27ab98c	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_profile_training.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	544e7cd2aae0e6e8c509a814f784459001ec5d8342ae7f846dfd19c47000d9f3	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_run_v2_experiment.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	44e5a6f57f2c7f7bcc9752e16c347c5615eb3499d8a3c009043664365b065e87	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/scripts/lane_a_run_v2_experiment.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	7ec7ce5001932f30e7e836b7d5f7a1f2309d387bce2d300da6313801dd73175d	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/__init__.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	3beda5066c09fe3e2003b17f49e981dfa338efdb35198121c465cb8476b8186c	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/__init__.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	64e9ee7ce98ef82974f247d65dda7648a23b3ea2932f8e419d2834af49a5ffbe	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/capacity.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	e562824dc8af809de76389e7c6736a39b916ce41819d0d13169b2aeeaca57843	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/capacity.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	cf2060dff3379e56a251f063f066486ab999e9e3aa2470582732b64dc88a697b	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/evaluation.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	812637b3800e4e4569224e54ab591ad69eaffce791ba1b95298e49733e3d61d3	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/evaluation.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	7585d6425f3d113bd9a082e3c621aeb3922bc53c119dbc2d048f14bbe1c58f4d	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/feature_builder.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	5455ce534f33e415e7e92ef0ef1dbb0a1ac2877418d697b9e5dbe2d9a1c8585e	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/feature_builder.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	30d85d33deeea4f4bb391f12abb3a89d62c671decfdba249e1e4a7d193ef3417	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/feature_contract.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	864b2432395c8af971e6a5f3f9506e0f817085bfe11854d93647cf49f88b96ef	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/feature_contract.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	da994acb169d4b55d93953c44d6b30324ec2ded7cc85c1aa829a9e64b24986ae	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/modelling.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	f6244e327e5b97aebe04ef15319b98e8d9c6824644c8cc3ce3b6c7e1bc12e029	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/modelling.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	12dc69ea6f60d0af51d4e1926dc3d68a525751517c18e80059656e8cd001f0ae	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/partition.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	a019fce5a8f8612195928f0651909a2f29f871783bcb526957c75decf575e008	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/partition.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	dfdb6f0134f7d805ab8140f6f043fa6ace6bf6b85bd6a9d23f03bb0d9b123b1b	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/profiling.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	62d264c53bdf808de85a92679072e54b7f1593dfa867d7c87593434c33a78428	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/profiling.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	c554ae683f230f00cf5b8b8b3ac2c26fa5f8e4e5ab08ce269bc41e646ed2fb2c	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/roles.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	66bf75b8fcb339cc9c3376c2bc4fc26efb6f02eb096e65488008d1ab8fe0520d	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/roles.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	74fee696a836c4b04d4fa5cb4a9d191da3073a2f4ac7e01e30cafefc90c696ae	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/serving_schema.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	120d29b4c2be6e26f895c620eada6308a53986d7cae36a732bd9856339679cd5	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/serving_schema.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	b77ca0e6b04d03274325c14fc0368664d018b73dafb224b28fef5481d859d272	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/variants.data.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	c2fe7aa61c8059106938da2dc9fc1a9cf2a71446601cdcaf19f566f4684f6abc	Ignored generated output; never eligible for the freeze
ignored_audit	.mypy_cache/3.12/src/lane_a/variants.meta.json	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	aa21c80ad8b79d03768d8b19a3ac8c75572d94cec7bb3869affc042798e1ada6	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/__init__.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	619e648fcb439638274625cee49eefebf7facecc87ff2b1b7b535e763daae945	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/capacity.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	72a361fc665410014164b59fc2c4e999998ad3a376292098c8f14f9db2436c62	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/evaluation.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	f00261d924099f3da463e5443294e852232edf6e562e4705a1c451579bd9db62	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/feature_builder.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	d1eaf7aef106ef7cb4d9777913da1fd6ef10de21d522230149322bbe182d2fd6	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/feature_contract.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	97fc860872a13d47e817145fcbaf5cf53c912e17fcbf140a3cac89b02e1001fd	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/modelling.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	bf1e9af519bf77532c4c3768d8dfb7585c5f6e66d8997c36dfc2b332f5f2a86a	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/partition.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	e11a1fad1037e9a96ec01f5390e89317de833f89dc7230986ec29c4d2021a2fb	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/profiling.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	69e42052dd24a3306795b276503d5bc003842e1b4bd7bafa7b3c519aee4d534c	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/roles.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	10e42d5025be8f21abc07f740c5087451c6d5ec1bdfce200766f9cd370aa9750	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/serving_schema.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	8deb32a54ef65ed19cfa70d842945b5d6667459411823e281185afa263e412cd	Ignored generated output; never eligible for the freeze
ignored_audit	src/lane_a/__pycache__/variants.cpython-312.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	849020f2af0d58489dbe6cad25cc57ca4f532bda5aee96f3096321f803e8950b	Ignored generated output; never eligible for the freeze
ignored_audit	tests/__pycache__/test_lane_a_evaluation.cpython-312-pytest-9.1.1.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	73d1e76a940116bb645eaa3b87447b8cd60b01a879075a89186a433224b1a76a	Ignored generated output; never eligible for the freeze
ignored_audit	tests/__pycache__/test_lane_a_feature_builder.cpython-312-pytest-9.1.1.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	1b7a3db8c06ca818f6e9360556377aa49a84b421ba1a22c4ee0056a29774325f	Ignored generated output; never eligible for the freeze
ignored_audit	tests/__pycache__/test_lane_a_feature_contract.cpython-312-pytest-9.1.1.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	e9652b8ba61bdecaccab3b50fbebb966ba0553515db8ceb913a2586ab8bc1d20	Ignored generated output; never eligible for the freeze
ignored_audit	tests/__pycache__/test_lane_a_partition.cpython-312-pytest-9.1.1.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	eb423091d9df2b7493a4b3ff369a8ed16d9cb8f45094c02c521606f6b3be8e78	Ignored generated output; never eligible for the freeze
ignored_audit	tests/__pycache__/test_lane_a_roles.cpython-312-pytest-9.1.1.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	423ac2018167b22869188057ac07997f4ca027e55f3a7697981dcb9d7ad819e4	Ignored generated output; never eligible for the freeze
ignored_audit	tests/__pycache__/test_lane_a_v2_variants.cpython-312-pytest-9.1.1.pyc	verification tooling	ignored	Generated cache/bytecode	local_generated_cache	EXCLUDE	29b976bc1053d7391975a41bddf2d4dbd2300c839277ee0fcfe371dc8f651c68	Ignored generated output; never eligible for the freeze
control	docs/evidence/MT3F_FREEZE_INCLUSION_MANIFEST.tsv	MT3f	generated_public_evidence	Exact candidate classification and staging authority	public_safe	INCLUDE	EXTERNAL_SELF_DIGEST	Self-digest is verified and reported after creation
# end_of_manifest
